flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,packet_length_std,protocol,destination_port,flow_bytes_per_sec,flow_packets_per_sec,connection_count,label
63.544775,496,67,117.04,22.74,17,8080,26150.05,35.01,15,BENIGN
48.177129,129,232,567.31,108.66,6,853,40764.35,34.18,2,BENIGN
152.305349,218,66,1489.01,90.54,6,995,47682.31,21.56,9,BENIGN
122.596649,465,87,658.25,14.21,6,80,30699.47,35.15,18,BENIGN
443.708995,7042,3467,7369.31,277.19,6,534,40276.21,764.77,332,ANOMALY
45.759715,366,111,1491.99,151.42,6,110,42004.69,16.48,7,BENIGN
55.679035,71,200,1233.99,104.94,6,110,23887.23,31.73,9,BENIGN
294.673158,117,35,480.43,149.24,6,110,44696.41,23.14,17,BENIGN
490.776473,9578,1739,1598.95,771.07,136,292,863135.86,2562.97,362,ANOMALY
35.133899,184,224,442.94,86.7,17,110,1740.38,14.99,3,BENIGN
45.346097,131678,3,187.08,528.49,6,443,48161753.18,113654.44,1575,DDoS
1.414994,3,4,96.06,2.81,6,26385,3621.36,17.4,1732,PortScan
62.918686,467773,4,778.59,439.93,6,8080,48974263.89,22262.03,1926,DDoS
26.995861,82976,61,960.77,246.38,6,80,6882384.9,39843.03,159,DoS
202.800104,164,130,301.94,122.5,6,110,7792.52,93.49,4,BENIGN
159.014499,248,89,550.16,67.86,17,25,13314.87,65.46,7,BENIGN
81.957566,116,246,1359.31,61.47,6,993,37757.16,71.96,5,BENIGN
36.03653,7776,84,934.98,162.5,6,80,4534035.25,18893.65,113,DoS
238.632641,90,186,1441.24,197.28,6,443,29957.91,99.95,1,BENIGN
63.628143,155,258,890.64,162.64,17,443,31950.16,52.71,12,BENIGN
20.384212,134,236,298.27,104.79,6,993,36123.5,58.7,10,BENIGN
11.614725,277,203,1212.88,191.44,6,110,2859.18,78.58,9,BENIGN
578.670218,3373,148,399.84,27.43,6,3389,14763.21,101.8,214,BruteForce
111.910291,297,99,103.28,116.0,6,53,49654.86,1.53,6,BENIGN
4.252134,8,0,81.45,16.64,6,5079,607.64,47.78,1144,PortScan
250.626139,278,46,795.35,72.97,6,110,31329.81,50.42,13,BENIGN
2.370499,412,145,367.42,153.16,17,993,28345.9,50.89,11,BENIGN
122.353342,32,230,360.31,195.39,6,110,14010.62,28.62,11,BENIGN
236.580251,153,246,712.59,61.51,17,80,47190.83,53.88,18,BENIGN
4.392347,8,3,90.01,8.2,6,18171,3907.2,24.22,1186,PortScan
169.324365,240,59,1493.22,96.05,6,110,43852.0,76.83,17,BENIGN
83.416801,10,93,100.57,17.42,17,443,34147.03,46.89,12,BENIGN
278.845521,327,290,724.44,22.17,6,993,39636.8,27.28,4,BENIGN
8.188961,207,169,450.33,86.2,6,80,21618.62,28.43,5,BENIGN
1.155138,266425,26,568.66,258.73,6,443,45125437.08,106935.56,1613,DDoS
498.18133,2484,3961,7335.1,508.88,132,477,587939.87,9939.88,263,ANOMALY
267.327368,440,143,743.95,34.28,6,143,8956.64,23.25,11,BENIGN
74.040036,9770,4165,5374.84,896.96,132,104,466441.33,7621.76,138,ANOMALY
98.200401,392,210,1398.99,181.67,6,8080,40221.19,44.62,11,BENIGN
41.742198,476,75,71.38,56.39,6,443,43530.68,32.42,16,BENIGN
15.595288,224,62,100.63,23.93,17,110,23832.77,72.41,4,BENIGN
257.310342,1422,294,165.74,7.42,6,22,9918.68,165.63,324,BruteForce
556.574945,1980,155,336.56,44.8,6,22,2176.46,16.19,861,BruteForce
52.020161,318115,34,691.39,154.9,17,8080,21477532.97,20211.56,366,DDoS
4.886728,6,1,54.7,16.6,6,24939,3398.31,23.09,705,PortScan
226.983921,38,184,328.77,114.27,6,80,44843.54,76.54,1,BENIGN
27.870686,166698,29,452.32,795.37,17,80,26381942.32,120598.94,1696,DDoS
172.536019,237,55,1349.61,16.14,6,587,26714.55,69.16,18,BENIGN
144.372334,318,141,311.05,180.59,17,587,20119.5,86.43,3,BENIGN
38.783694,34,128,127.44,89.84,6,53,5543.86,19.53,9,BENIGN
319.348461,2779,1525,5734.88,422.81,6,433,698736.9,6799.09,224,ANOMALY
4.536104,66,33,1192.71,30.14,17,8080,273.76,28.65,14,BENIGN
2.053698,3,1,93.01,0.38,6,51873,1817.43,26.31,3669,PortScan
14.306189,4432,3787,2654.93,958.18,1,20926,503532.59,4029.88,354,ANOMALY
234.548979,326,131,514.16,158.12,6,995,47734.17,50.76,4,BENIGN
170.639249,178,5,1295.3,45.1,17,53,44984.88,62.59,11,BENIGN
182.490541,227,115,972.37,77.49,6,995,38766.81,82.3,15,BENIGN
0.831942,9963,28,909.11,474.94,1,80,5918032.02,34856.14,134,DoS
72.618833,286769,18,545.54,273.57,6,80,24995565.41,120967.69,745,DDoS
242.07553,78,136,305.16,121.91,6,8080,13563.01,29.11,11,BENIGN
2.694746,7167,68,595.49,366.1,6,443,6586815.63,19274.62,334,DoS
268.400023,229,204,1090.66,180.79,6,995,9765.89,61.59,5,BENIGN
404.315185,1436,4100,4927.92,787.64,132,842,285095.8,7989.66,426,ANOMALY
240.984034,332,33,893.06,10.59,6,25,47657.62,40.24,4,BENIGN
13.081364,651,722,233.58,45.8,6,22,2551.67,118.38,102,BruteForce
15.900379,10458,94,382.64,489.77,6,8080,7809178.51,15812.37,295,DoS
233.645122,109,256,1053.95,17.69,17,8080,29992.98,86.04,2,BENIGN
46.728691,96054,92,1337.87,136.18,6,443,1569182.71,3456.56,90,DoS
11.64328,10654,25,692.41,799.63,17,443,11202181.47,142863.07,1893,DDoS
190.144578,40,86,412.35,66.25,6,993,28496.23,38.22,12,BENIGN
2.395651,1,2,79.56,8.83,6,17528,853.92,36.48,3115,PortScan
83.537824,368,225,1121.93,172.6,6,53,41773.13,43.12,5,BENIGN
451.835687,1655,952,262.6,39.89,6,22,10410.86,48.63,155,BruteForce
86.121211,393,265,1364.32,82.72,6,853,12764.68,5.51,6,BENIGN
16.202334,188089,24,735.08,694.95,6,8080,44976624.1,89692.01,1463,DDoS
2.673297,5,3,45.54,3.62,6,13761,2609.86,4.22,706,PortScan
354.479871,4345,290,388.72,34.47,6,22,19035.97,155.57,655,BruteForce
35.974137,443,50,835.39,107.23,17,143,7102.28,78.4,5,BENIGN
225.731173,10,130,790.96,161.61,6,8080,39361.18,75.59,3,BENIGN
21.867355,23944,58,914.61,60.95,6,443,4601071.16,34585.51,156,DoS
81.299802,188916,17,93.49,353.46,6,8080,37881828.86,70116.36,840,DDoS
295.759037,150,199,1206.22,146.53,6,110,13918.74,72.33,13,BENIGN
276.160194,37,65,1361.76,162.3,17,143,21487.92,16.79,11,BENIGN
37.23135,45880,61,155.13,169.65,6,8080,879133.72,43190.38,90,DoS
22.286723,328719,9,735.85,466.19,17,8080,39510455.38,111019.14,502,DDoS
38.828851,47566,60,1008.4,496.75,6,80,1747264.05,5395.54,278,DoS
64.660735,3072,563,125.29,43.94,6,21,15169.92,80.47,478,BruteForce
196.181887,366,175,671.6,20.46,17,993,7129.48,45.06,2,BENIGN
288.238399,63,174,438.42,72.56,6,853,6890.43,1.74,2,BENIGN
50.158363,474444,22,270.21,469.53,6,443,10859798.74,193428.91,1620,DDoS
102.479578,91,145,1457.27,66.87,6,853,37213.62,93.2,3,BENIGN
97.566694,274729,40,979.66,404.97,6,8443,48218537.44,30609.9,222,DDoS
116.389012,472,296,1417.68,59.88,6,25,42535.53,51.45,11,BENIGN
112.574668,9343,413,863.13,777.08,6,803,267693.77,2558.63,210,ANOMALY
409.635768,2717,718,399.0,12.54,6,22,6043.19,108.93,392,BruteForce
8.126314,476,183,823.39,142.41,6,8080,3140.76,33.16,11,BENIGN
192.695862,289,165,344.27,103.65,6,995,37548.93,51.2,18,BENIGN
493.551408,4430,718,148.17,13.43,6,22,17183.46,80.93,831,BruteForce
11.490368,168,176,1153.67,180.91,6,853,26938.58,40.67,11,BENIGN
260.112454,235,207,1485.87,108.01,6,143,3300.77,94.73,15,BENIGN
51.802674,40471,36,665.47,73.19,6,8443,6681413.32,9794.01,111,DoS
136.565297,3258,270,198.36,25.41,6,22,14044.95,59.88,792,BruteForce
40.658967,7233,1896,8805.68,433.38,6,425,269184.64,1355.4,152,ANOMALY
22.694582,87008,38,307.15,168.6,17,8443,26111051.25,171340.4,518,DDoS
197.012765,171,248,1309.52,37.35,6,587,45069.46,58.42,15,BENIGN
69.31965,143,120,1305.99,52.4,6,80,21579.35,23.32,6,BENIGN
214.667124,231,155,545.71,42.45,6,8443,22765.72,80.14,6,BENIGN
11.378131,29074,77,1187.11,472.27,6,443,6707883.89,34818.98,297,DoS
57.971585,464,127,1481.27,198.75,6,8443,21838.08,91.12,2,BENIGN
124.731762,127,275,1139.72,30.33,6,8443,27704.42,51.78,4,BENIGN
0.954505,1,2,40.27,19.5,17,42708,1625.1,38.74,2880,PortScan
3.055934,45274,9,1040.84,124.49,6,443,6718728.81,17484.89,300,DoS
184.164503,423,21,1401.92,11.05,17,587,46537.28,12.82,8,BENIGN
451.734715,5669,1875,7286.79,923.7,6,408,421642.4,4313.77,311,ANOMALY
186.101969,227,269,373.43,102.05,6,853,31252.51,7.19,12,BENIGN
531.984778,4184,1773,314.08,37.62,6,22,2670.38,107.03,210,BruteForce
169.55113,337,252,444.0,193.04,17,853,22547.7,97.49,11,BENIGN
551.613079,1445,428,479.75,32.94,6,3389,19017.93,47.27,129,BruteForce
122.556533,286,178,389.41,154.43,6,53,15687.01,96.05,13,BENIGN
205.62883,306,72,592.32,16.73,6,25,38066.99,64.17,2,BENIGN
137.664634,26,92,1456.54,65.13,17,853,13724.48,52.9,13,BENIGN
2.528859,3,4,68.3,10.77,6,34684,485.72,15.9,4353,PortScan
113.378976,3287,1559,195.39,9.89,6,21,8377.24,10.75,277,BruteForce
2.215109,6,0,51.17,12.02,6,39689,548.02,10.12,686,PortScan
104.606829,302,179,1085.27,47.26,6,53,28650.08,87.71,13,BENIGN
151.610572,4378,296,145.12,45.64,6,22,16297.01,29.58,211,BruteForce
204.381759,243,194,612.97,147.36,17,25,40984.3,60.18,13,BENIGN
88.611453,337,281,1157.65,91.84,17,8080,40344.76,91.85,16,BENIGN
50.945343,1133,61,1352.41,87.26,6,443,6538952.59,9592.45,314,DoS
188.176286,436,184,78.05,174.31,17,993,8655.25,8.49,1,BENIGN
343.560341,6511,2873,3350.9,921.76,1,734,665462.24,2693.48,92,ANOMALY
116.256638,21,105,1127.61,149.61,6,8080,8632.02,58.04,1,BENIGN
62.223365,223,34,381.98,19.71,6,143,30782.46,35.3,8,BENIGN
270.465785,459,67,924.0,171.94,6,80,1096.23,22.39,2,BENIGN
260.524949,407,43,262.84,47.98,17,25,49725.5,79.9,6,BENIGN
17.035251,226,176,1075.2,37.19,6,995,10652.13,80.0,1,BENIGN
477.58918,4651,796,234.21,15.55,6,22,8516.11,54.21,745,BruteForce
4.519596,458,196,1446.94,53.76,6,143,18391.85,55.99,8,BENIGN
345.756359,804,1199,3330.05,270.97,6,376,32134.01,6738.76,49,ANOMALY
22.703417,23536,64,661.47,69.6,6,443,9909146.83,38264.18,441,DoS
289.995492,207,276,1476.06,116.02,17,80,40032.95,89.58,3,BENIGN
27.992485,1155,223,122.02,42.38,6,22,8399.78,101.51,381,BruteForce
58.996887,76341,92,443.25,142.1,6,443,9271862.29,37275.78,440,DoS
64.935403,76,232,508.36,72.25,6,143,33694.79,96.78,11,BENIGN
115.136315,428788,46,704.52,664.13,6,80,44875360.15,118483.75,1479,DDoS
7.47633,202308,48,578.29,681.87,6,80,13465461.52,127398.24,313,DDoS
224.975404,208,105,1246.36,57.33,6,80,3543.49,5.66,15,BENIGN
39.396346,45423,13,257.02,276.92,1,80,5526623.7,13355.9,284,DoS
198.999886,341,128,1167.47,184.25,17,53,6796.59,54.58,17,BENIGN
22.877836,497668,19,1465.58,304.17,17,443,24453066.07,13879.81,1493,DDoS
3.423653,9,0,58.58,8.02,6,49356,915.58,10.3,3280,PortScan
169.551384,352,63,1120.97,140.25,6,853,21934.88,67.41,9,BENIGN
10.431374,83284,88,1187.4,401.98,1,8443,6987952.28,32380.75,86,DoS
122.614641,302,291,900.21,151.33,17,143,17228.87,92.25,7,BENIGN
258.671902,77,272,215.87,151.17,6,443,46732.51,74.05,7,BENIGN
125.513019,418,268,920.02,124.98,6,993,16027.84,52.38,6,BENIGN
297.073806,4335,3571,808.52,85.5,132,948,146670.1,8888.85,107,ANOMALY
517.093035,2215,1914,191.76,9.0,6,3389,14633.97,137.52,800,BruteForce
484.378291,9535,52,5527.44,550.06,1,344,268709.6,2649.43,64,ANOMALY
145.448628,479,205,405.68,130.34,17,8443,19259.97,64.86,10,BENIGN
3.16162,9,4,69.58,12.4,6,25722,3761.19,32.54,2097,PortScan
14.896503,2157,2233,6236.17,676.64,136,630,384862.72,8989.68,387,ANOMALY
110.899585,9632,3094,3618.9,550.44,17,390,690397.2,3441.11,388,ANOMALY
1.483515,95343,72,974.46,189.13,6,8080,7573712.88,36099.07,389,DoS
224.747218,269,70,98.1,28.56,6,53,17209.91,75.62,16,BENIGN
148.22104,245,205,864.13,154.25,17,80,34860.54,84.84,4,BENIGN
92.36516,287434,35,804.63,652.02,6,80,23248070.6,98792.28,1478,DDoS
147.842134,154,37,628.5,182.96,17,853,9876.84,69.83,15,BENIGN
230.11005,416,54,268.3,192.67,6,8080,12887.97,71.3,5,BENIGN
127.48908,238,104,675.8,115.68,6,587,15165.36,92.53,6,BENIGN
269.872502,430,191,1294.08,149.59,6,143,14849.8,58.07,11,BENIGN
10.322662,24906,98,967.78,451.39,6,80,3598230.23,44873.34,352,DoS
286.960437,240,279,871.28,81.43,6,587,5155.08,6.6,4,BENIGN
18.220039,86678,39,491.9,220.64,6,80,5519357.29,29764.28,174,DoS
221.959115,331,196,74.51,78.8,6,80,21929.92,37.4,9,BENIGN
297.340824,422,249,1275.94,160.79,6,853,8368.78,73.91,8,BENIGN
18.767058,130,197,333.87,112.01,6,143,400.72,71.82,3,BENIGN
299.993799,69,200,1289.86,82.73,17,53,9810.8,93.66,10,BENIGN
474.37828,7083,1711,1216.88,941.84,132,660,847423.21,3754.98,88,ANOMALY
8.617396,88265,90,191.7,446.52,1,80,8954473.08,43738.17,180,DoS
76.024158,77,257,579.51,130.67,6,853,13940.83,11.34,14,BENIGN
66.405411,215,258,535.49,174.63,6,8443,46139.12,17.03,1,BENIGN
6.98252,446,267,1158.08,25.02,6,853,1614.32,97.73,15,BENIGN
251.873906,496,248,707.82,29.4,6,110,45439.99,99.62,15,BENIGN
184.210831,75,138,1070.83,12.65,6,8080,19407.59,38.11,14,BENIGN
254.689995,8407,4437,7551.28,472.95,132,448,483878.65,2842.4,222,ANOMALY
61.916865,226,91,1410.27,38.96,6,853,6447.78,72.56,17,BENIGN
378.646878,2723,904,113.89,12.5,6,22,15583.96,75.65,605,BruteForce
231.518221,258,69,833.74,88.84,6,853,26092.69,63.13,19,BENIGN
279.540695,216,179,386.19,95.0,6,853,21187.09,25.47,12,BENIGN
34.970709,84943,32,1241.74,305.94,6,8080,1106838.06,47169.55,65,DoS
48.625522,206,274,509.42,164.44,6,8080,48665.17,3.34,3,BENIGN
70.084082,113,113,795.11,162.46,6,587,45807.62,21.49,18,BENIGN
137.238708,6962,2405,2149.37,30.13,17,999,698018.89,6504.76,318,ANOMALY
136.250628,1292,1520,498.53,29.39,6,21,8201.56,133.97,588,BruteForce
252.45664,55,210,91.54,193.37,17,853,2136.76,98.79,19,BENIGN
108.648373,3887,448,215.8,13.05,6,21,15620.62,114.87,809,BruteForce
50.861304,30667,3,1037.46,179.3,6,8080,46411723.65,87935.03,1238,DDoS
236.905726,412,41,231.41,155.89,17,8443,16072.39,92.6,19,BENIGN
58.825311,29217,35,107.61,276.01,6,80,4675664.81,30271.28,330,DoS
93.030364,415840,31,328.48,767.86,6,8080,3996201.69,148566.51,740,DDoS
354.010684,111,645,285.24,25.61,6,22,1436.48,179.57,578,BruteForce
83.006252,3136,1279,406.75,47.1,6,22,14289.94,80.73,532,BruteForce
1.725711,5,3,62.47,15.68,6,57937,484.81,7.73,4564,PortScan
205.637478,360,259,978.39,142.99,17,8080,37795.73,82.73,18,BENIGN
239.716307,472,212,533.57,181.06,6,8080,15477.94,56.19,19,BENIGN
83.610462,355,27,1291.73,104.24,6,143,15718.13,85.62,8,BENIGN
195.963399,183,299,1406.62,100.21,17,80,6636.81,83.29,6,BENIGN
397.560675,531,2278,500.55,402.34,17,709,99729.49,5880.57,49,ANOMALY
41.908702,19273,68,1377.96,400.49,6,80,2547675.11,33446.58,207,DoS
281.15243,151,33,1086.39,23.4,6,25,17152.33,58.54,9,BENIGN
172.329873,406,245,555.98,162.83,6,110,37910.54,61.55,13,BENIGN
184.259488,9479,111,3796.4,385.12,132,247,957682.19,4061.0,197,ANOMALY
103.454025,283,1564,2799.13,616.0,1,522,64189.87,7043.83,19,ANOMALY
187.561578,282,182,687.28,47.28,17,993,15774.14,5.36,3,BENIGN
35.005018,23530,55,187.46,438.61,6,80,5089565.24,34150.27,199,DoS
16.621789,86111,83,340.03,138.25,6,80,3836032.88,6043.81,466,DoS
343.450072,4990,642,351.68,28.61,6,3389,7413.72,147.87,228,BruteForce
133.065785,239,265,169.42,77.31,6,8443,42859.14,44.87,2,BENIGN
260.585709,17,251,1222.73,26.01,17,8443,22396.29,7.7,12,BENIGN
162.075481,199,253,980.81,90.25,17,25,14980.28,28.11,2,BENIGN
236.760669,381,83,432.86,54.68,6,8443,3039.71,81.56,2,BENIGN
163.728631,202,199,1080.17,179.99,6,993,37129.84,95.99,8,BENIGN
131.557075,25,233,1348.25,133.52,17,993,32373.88,82.08,1,BENIGN
107.793232,360,63,1231.99,108.52,6,993,1186.07,54.22,17,BENIGN
82.396261,171,164,862.72,159.38,6,80,2866.26,75.38,11,BENIGN
267.035073,407,229,1116.91,92.36,6,25,42066.31,69.85,17,BENIGN
79.384865,257,67,873.88,199.25,6,587,45488.11,51.65,17,BENIGN
21.775963,182896,41,806.47,741.05,6,443,32525693.09,142465.83,1382,DDoS
1.634531,3,2,84.21,19.61,17,46168,355.58,2.71,2462,PortScan
161.195355,495,90,1111.37,187.33,6,8443,8263.7,40.73,2,BENIGN
332.33857,7469,2880,4826.25,535.35,1,70,551496.4,7069.29,108,ANOMALY
280.568646,377,216,662.88,174.3,6,53,40410.38,99.16,9,BENIGN
0.212481,7,1,64.56,19.24,6,52806,4886.83,9.66,3654,PortScan
231.16768,74,294,513.17,112.19,6,995,40019.83,51.87,14,BENIGN
4.340816,2,3,98.14,11.44,6,53912,4253.82,21.12,860,PortScan
108.885228,296,196,812.56,36.2,17,995,10511.2,92.73,2,BENIGN
153.440822,262,285,250.69,172.89,6,110,25282.78,29.73,11,BENIGN
136.589565,15,235,1037.64,75.71,6,143,48750.73,25.68,4,BENIGN
163.384977,448,241,912.11,35.38,17,110,8691.61,71.98,5,BENIGN
315.775663,2882,247,454.55,43.82,6,22,3035.29,180.97,333,BruteForce
29.062919,110,87,681.88,153.65,6,8443,12899.02,46.41,4,BENIGN
10.444775,156,235,1379.69,69.19,6,25,9603.29,82.07,1,BENIGN
209.497428,79,284,98.39,108.92,6,587,38891.15,49.4,8,BENIGN
295.691079,480,166,1076.5,190.04,6,587,19131.7,62.96,5,BENIGN
31.739949,398434,0,1212.94,796.42,6,8080,32678728.8,73397.25,616,DDoS
244.814161,98,259,1280.52,79.05,6,8443,3778.42,90.15,18,BENIGN
215.246595,134,230,883.6,28.95,6,993,7518.82,76.1,18,BENIGN
24.990806,435,74,644.31,67.5,17,8080,48765.02,90.24,19,BENIGN
198.669637,339,165,1479.18,54.32,6,110,39109.7,2.91,4,BENIGN
206.236764,456,56,217.35,70.92,6,443,9491.08,49.05,13,BENIGN
48.204084,93673,6,999.56,50.44,6,443,9827182.25,30040.54,109,DoS
12.235685,37560,33,741.78,165.01,6,443,4836186.44,5057.14,395,DoS
40.914355,432,59,1217.73,155.76,6,110,24553.03,32.88,14,BENIGN
64.921479,346166,46,678.43,314.24,17,8443,45154370.98,41272.72,1855,DDoS
65.239156,396089,36,1248.35,404.56,17,80,10460510.49,170404.24,1026,DDoS
76.227968,157185,16,93.9,258.44,6,80,28831314.95,189780.55,319,DDoS
124.806998,411,212,1215.42,198.97,17,8080,34502.08,50.23,8,BENIGN
82.786183,2380,914,254.34,24.56,6,22,18050.71,150.08,892,BruteForce
78.733586,224,117,870.27,98.34,6,995,25124.68,74.25,15,BENIGN
221.65128,2227,1174,289.17,41.75,6,21,9727.72,155.86,245,BruteForce
166.064682,177,271,971.82,158.61,6,143,17976.07,12.53,6,BENIGN
153.52295,444,187,395.47,188.56,6,995,47148.01,40.7,15,BENIGN
194.913241,429,119,908.56,199.14,6,80,42566.79,7.07,1,BENIGN
206.464118,151,112,1086.66,90.67,17,53,29039.7,46.88,4,BENIGN
423.738903,4040,1587,286.56,43.86,6,22,6384.3,118.35,643,BruteForce
249.4696,54,2299,8151.81,912.47,132,35,983154.17,9392.42,38,ANOMALY
152.101234,843,1575,375.1,42.21,6,22,6019.64,142.6,948,BruteForce
141.699934,475,82,78.71,62.3,6,853,42945.98,13.43,12,BENIGN
216.632894,359,264,111.05,180.84,6,143,31273.76,62.4,19,BENIGN
44.972503,15829,90,391.95,204.56,6,80,9864994.79,14472.85,180,DoS
3.224897,5,2,67.73,17.44,6,36966,808.2,6.11,679,PortScan
7.958178,5777,71,1257.3,393.7,1,8080,6034271.01,42498.47,169,DoS
108.882793,241,185,642.56,99.12,6,80,9110.16,97.13,3,BENIGN
345.709434,6992,3557,7433.32,154.81,132,908,656222.39,3656.32,195,ANOMALY
254.30531,115,35,1351.96,86.11,17,143,35725.69,77.01,16,BENIGN
63.301975,458,65,723.94,86.68,6,8443,19645.64,63.71,8,BENIGN
11.973788,302,171,572.34,135.41,6,443,14503.3,38.16,5,BENIGN
39.204212,294,76,903.4,16.32,17,143,28172.98,10.34,15,BENIGN
113.48454,284139,26,305.63,425.76,17,443,47566976.1,151454.09,718,DDoS
106.269786,380,68,103.32,45.38,6,110,49375.78,91.74,5,BENIGN
3.52088,172,111,994.92,126.78,17,53,2741.18,25.62,10,BENIGN
291.372562,362,125,1212.72,21.65,17,8080,2078.29,87.41,6,BENIGN
235.182081,136,68,550.97,74.91,17,995,21037.68,23.7,19,BENIGN
244.185737,484,160,537.96,23.86,17,80,29483.18,38.44,14,BENIGN
3.879259,3,4,79.99,12.4,6,24009,4173.93,40.66,943,PortScan
3.365877,6,3,59.83,8.52,6,57733,219.79,14.37,2148,PortScan
432.515461,5738,4545,5491.2,364.54,136,517,900327.99,4409.66,385,ANOMALY
215.931622,232,242,1146.07,96.92,6,587,47466.65,3.37,14,BENIGN
263.589482,1898,1657,6882.89,376.15,136,739,312304.67,1996.04,171,ANOMALY
115.938297,463,63,235.43,31.97,6,8080,48491.98,26.67,17,BENIGN
47.152697,47379,40,1045.86,442.59,6,443,7066651.74,40030.92,414,DoS
91.329238,459861,21,830.59,600.59,6,443,29224079.04,144646.25,461,DDoS
27.174974,478937,25,812.8,496.92,6,8080,5753418.14,118622.28,1521,DDoS
270.585808,14,253,989.01,115.71,6,53,11414.57,9.16,15,BENIGN
29.141795,442969,18,622.35,198.38,6,80,19828813.56,98762.75,603,DDoS
5.542294,167,63,237.9,11.78,17,25,8021.29,29.87,14,BENIGN
245.006337,437,237,924.09,170.61,17,25,47979.31,19.1,10,BENIGN
106.914048,152,256,714.82,113.74,6,8080,22823.78,24.98,10,BENIGN
107.432133,412,85,235.38,115.77,6,995,212.17,4.15,3,BENIGN
109.176085,484,115,1075.08,82.55,17,8080,33170.19,34.27,4,BENIGN
265.156166,416,18,427.34,165.24,6,143,8954.85,81.13,15,BENIGN
77.016165,7885,3511,8202.93,796.19,17,804,341115.17,3159.75,492,ANOMALY
64.266837,15,287,172.92,145.76,6,587,17796.82,40.91,9,BENIGN
3.251601,5,0,82.64,19.61,6,6463,1508.25,47.89,2649,PortScan
36.223503,105,105,856.74,31.91,6,143,39158.24,5.16,14,BENIGN
58.817178,32468,20,804.28,397.02,6,443,7878046.35,20919.31,179,DoS
214.011505,359,55,1170.73,108.57,6,80,13152.72,47.63,2,BENIGN
119.035981,22,63,66.0,53.93,17,853,49026.89,88.44,8,BENIGN
159.156241,276,190,744.84,80.31,6,110,17594.31,21.81,13,BENIGN
280.850457,205,202,1479.25,152.04,6,53,11064.27,42.19,4,BENIGN
169.355314,3633,1505,211.59,42.8,6,22,9742.1,37.28,925,BruteForce
87.381337,253,22,156.43,60.09,6,143,46527.16,61.8,19,BENIGN
243.993511,153,194,1441.8,82.38,6,8443,30983.66,80.14,3,BENIGN
16.663822,128,200,1166.22,189.11,17,853,28584.29,71.0,14,BENIGN
124.206736,54,138,1179.22,165.57,17,8080,2387.07,49.96,16,BENIGN
54.597941,43530,34,1359.73,203.79,6,443,550299.32,40989.17,84,DoS
1.303909,4,2,79.22,17.81,6,21851,2371.4,38.18,4051,PortScan
110.574051,1398,1522,441.45,23.19,6,3389,7487.55,32.73,200,BruteForce
123.05619,480,229,1142.87,188.67,6,993,45781.46,60.23,11,BENIGN
282.831421,246,257,937.1,100.93,6,995,11428.26,82.49,17,BENIGN
186.440131,397,224,1340.21,100.43,17,993,35754.19,17.06,17,BENIGN
11.536328,450,94,411.07,11.84,6,853,31062.63,49.59,1,BENIGN
100.397396,487,186,1275.15,55.85,17,110,25707.34,74.19,2,BENIGN
194.372266,184,60,803.85,54.55,6,53,42428.44,29.35,6,BENIGN
292.024636,74,259,580.8,17.78,6,8080,30598.41,96.29,13,BENIGN
1.388507,5,4,43.95,12.68,6,51764,1518.15,17.64,2324,PortScan
46.514036,481264,0,1032.52,684.33,6,8443,46836660.63,102317.41,586,DDoS
192.200344,4413,976,232.1,13.18,6,22,8939.64,194.78,594,BruteForce
149.384865,340,281,1281.92,65.1,6,25,30929.67,64.66,19,BENIGN
168.013182,65,208,894.1,149.18,6,8443,29036.51,30.39,11,BENIGN
108.983219,363,137,678.16,138.01,6,25,15546.74,97.98,11,BENIGN
121.678886,247,102,168.17,114.85,17,995,44328.52,99.84,8,BENIGN
135.149176,454,58,1218.5,94.26,6,443,49850.5,49.9,10,BENIGN
68.71835,167389,26,525.29,154.74,6,80,47095755.74,164147.42,285,DDoS
34.704543,71,203,1147.3,22.05,17,587,44970.96,39.54,6,BENIGN
269.315334,979,2211,845.31,626.66,136,502,998099.63,8878.18,32,ANOMALY
24.29518,9487,87,489.75,81.03,6,443,6015889.13,30929.07,188,DoS
433.090431,6428,449,7709.76,861.72,136,225,628602.04,8754.11,173,ANOMALY
284.524638,110,285,353.78,29.19,6,8443,13449.21,34.32,12,BENIGN
263.610925,254,244,1481.66,25.85,6,25,16601.87,62.03,12,BENIGN
114.38194,345467,0,1152.8,401.06,6,80,24986188.16,113146.05,1074,DDoS
152.506489,152,216,997.16,98.81,17,143,25758.15,59.61,12,BENIGN
172.453525,4288,939,4351.65,258.16,1,854,558701.4,9089.8,36,ANOMALY
203.178758,223,199,863.19,84.93,17,443,24607.2,33.83,14,BENIGN
33.844677,57487,16,1155.57,277.75,6,8443,931156.65,49992.07,452,DoS
265.040821,373,294,742.93,177.07,6,443,29553.74,30.39,14,BENIGN
3.412263,6,2,64.87,9.48,17,40001,4642.8,25.69,1236,PortScan
3.473365,6,0,53.35,5.06,6,53725,4430.17,10.9,1094,PortScan
156.556232,458,33,1361.82,62.21,17,587,45497.13,4.83,19,BENIGN
86.346975,20833,48,269.29,564.55,6,8080,12756958.78,7087.9,999,DDoS
80.690698,374,143,1102.97,19.57,6,443,11882.07,77.54,3,BENIGN
126.373623,446,255,1400.25,156.33,6,8080,12074.91,13.62,10,BENIGN
183.853818,16,165,377.43,143.26,6,443,31358.91,71.02,4,BENIGN
